time_ms,C3,C4,Cz,state
0.114,-0.25931206345558167,0.4423518478870392,0.9938152432441711,42.0
0.116,0.28145307302474976,-1.0658372640609741,0.8195036053657532,42.0
0.118,0.007082983385771513,-0.2827717661857605,-1.3487409353256226,42.0
0.12,0.4253568649291992,1.023181676864624,2.4707324504852295,42.0
0.122,-1.320340633392334,0.37263256311416626,-0.08550455421209335,42.0
0.124,0.24378611147403717,-1.0608675479888916,-0.9596084952354431,42.0
0.126,-0.32854554057121277,-0.6017703413963318,0.7290149331092834,42.0
0.128,-0.22717759013175964,1.2051355838775635,-0.9483031034469604,42.0
0.13,0.6136577725410461,-0.9836376905441284,1.4145183563232422,42.0
0.132,1.1807031631469727,-0.884382963180542,1.8898022174835205,42.0
0.134,-0.2347768098115921,-0.6834178566932678,-0.07851815968751907,42.0
0.136,1.0655697584152222,-2.100717067718506,-2.2180566787719727,42.0
0.138,0.3331962525844574,-0.9891184568405151,-0.2776944935321808,42.0
0.14,-0.8822639584541321,0.5017629861831665,-1.2438079118728638,42.0
0.142,-1.0579218864440918,-1.7545641660690308,-0.5261306166648865,42.0
0.144,0.6245160102844238,-0.01931636407971382,1.7460051774978638,42.0
0.146,0.12342671304941177,0.010838600806891918,-2.5680088996887207,42.0
0.148,-0.49823883175849915,0.335746705532074,-0.062446437776088715,42.0
0.15,0.4636616110801697,0.7336058616638184,-1.1504271030426025,42.0
0.152,0.5490008592605591,-0.7541897892951965,0.35904064774513245,42.0
0.154,0.594832181930542,-1.287522315979004,-0.4005752205848694,42.0
0.156,0.2767565846443176,1.3518638610839844,-0.6844239234924316,42.0
0.158,-2.712052583694458,1.4543163776397705,-1.4946876764297485,42.0
0.16,-1.0529251098632812,0.30549317598342896,-0.1332881897687912,42.0
0.162,0.520209550857544,1.2455881834030151,-1.9793437719345093,42.0
0.164,0.40152856707572937,-0.9600531458854675,-1.4889386892318726,42.0
0.166,-0.7497607469558716,-1.2193031311035156,-0.36476030945777893,42.0
0.168,-0.5879595875740051,1.126737356185913,1.6496392488479614,42.0
0.17,0.07842235267162323,-2.770345687866211,-0.5557885766029358,42.0
0.172,-2.524373769760132,-1.3730762004852295,0.7467013597488403,42.0
0.174,0.46495765447616577,1.5783442258834839,-1.0757955312728882,42.0
0.176,0.7326909303665161,-0.594046413898468,0.1913563758134842,42.0
0.178,0.3417243957519531,-0.5085421204566956,-0.2638726532459259,42.0
0.18,-1.5620430707931519,0.05599644407629967,0.8172216415405273,42.0
0.182,0.1798231303691864,1.2930896282196045,0.25209686160087585,42.0
0.184,-0.1770838052034378,-1.7198766469955444,0.33120661973953247,42.0
0.186,0.839137613773346,0.4944074749946594,-0.43490737676620483,42.0
0.188,-1.0768901109695435,0.09137293696403503,0.9382611513137817,42.0
0.19,-0.13572239875793457,0.9282482266426086,0.529046356678009,42.0
0.192,-1.0532628297805786,2.631770133972168,-0.5883930921554565,42.0
0.194,-1.5887503623962402,0.6180835962295532,1.2501912117004395,42.0
0.196,-0.4133850038051605,-0.22130553424358368,0.27867940068244934,42.0
0.198,-0.4829607903957367,-0.4595857560634613,-3.146355152130127,42.0
0.2,1.7305649518966675,0.3560027778148651,-2.8426401615142822,42.0
0.202,-1.5378793478012085,-1.2383588552474976,0.30889207124710083,42.0
0.204,1.0340837240219116,-0.29373013973236084,-0.01589721068739891,42.0
0.206,-0.542710542678833,0.8282632231712341,1.0435630083084106,42.0
0.208,1.3553576469421387,1.4267975091934204,-1.754024624824524,42.0
0.21,0.33701828122138977,-1.3644744157791138,-0.06620410829782486,42.0
0.212,1.8531699180603027,0.19486276805400848,-0.5618538856506348,42.0
0.214,1.3501442670822144,0.1570030301809311,0.8887641429901123,42.0
0.216,1.5175048112869263,0.4185556173324585,-0.5872107744216919,42.0
0.218,-0.7580451369285583,0.7825842499732971,1.7888597249984741,42.0
0.22,0.8558114171028137,2.333207607269287,-2.367124557495117,42.0
0.222,0.2989959120750427,0.15476572513580322,-0.3691633343696594,42.0
0.224,0.14350682497024536,0.17533153295516968,1.768552303314209,42.0
0.226,1.2110716104507446,-1.0434846878051758,0.8997756242752075,42.0
0.228,-1.0949459075927734,-0.6491443514823914,1.4130263328552246,42.0
0.23,-0.3762274384498596,-1.3207297325134277,-1.4128073453903198,42.0
0.232,0.760111927986145,0.03771313279867172,0.7928832173347473,42.0
0.234,1.3074697256088257,1.3476375341415405,-0.7443130612373352,42.0
0.236,-0.3880002498626709,-0.779230535030365,-1.4714603424072266,42.0
0.238,2.5957155227661133,0.7003414630889893,-0.27017998695373535,42.0
0.24,1.0752378702163696,-1.0644317865371704,0.24256855249404907,42.0
0.242,-1.3211561441421509,0.05531691014766693,-0.2956395447254181,42.0
0.244,-1.3371320962905884,-0.7129858136177063,0.17218655347824097,42.0
0.246,0.7286645174026489,-0.7864716053009033,1.4520119428634644,42.0
0.248,-0.3397037982940674,-0.37758857011795044,-0.7432299256324768,42.0
0.25,0.9885377883911133,-1.8516175746917725,-0.3298127353191376,42.0
0.252,-1.9433304071426392,-0.5396010875701904,0.7879685163497925,42.0
0.254,-0.6370195150375366,0.5147529244422913,-2.594696044921875,42.0
0.256,0.2856212854385376,0.6908191442489624,0.6722922325134277,42.0
0.258,0.5687320232391357,-2.0225014686584473,0.9321988821029663,42.0
0.26,-1.493489146232605,0.5877034664154053,-1.1064952611923218,42.0
0.262,0.24206940829753876,-1.627824306488037,0.3912539780139923,42.0
0.264,-0.7610456943511963,-0.4969366490840912,-0.05432445555925369,42.0
0.266,-0.3573917746543884,0.45509180426597595,1.4554064273834229,42.0
0.268,0.6610550880432129,-0.5931263566017151,-2.7537217140197754,42.0
0.27,-1.2985179424285889,-0.6043031215667725,-1.1877245903015137,42.0
0.272,-0.6377225518226624,0.16154207289218903,0.48687970638275146,42.0
0.274,0.9968544244766235,0.46928396821022034,-1.4827699661254883,42.0
0.276,-0.7242220044136047,0.5995549559593201,0.5109726786613464,42.0
0.278,1.5144656896591187,0.1148090809583664,-0.2089664191007614,42.0
0.28,-0.8734121322631836,-0.7753645181655884,-0.6413776278495789,42.0
0.282,2.304279088973999,0.5983349680900574,0.026031602174043655,42.0
0.284,1.1128063201904297,0.7854717373847961,-2.673704147338867,42.0
0.286,-0.20442712306976318,1.7172892093658447,0.06795153766870499,42.0
0.288,0.16802607476711273,1.3372633457183838,-1.7381856441497803,42.0
0.29,1.4368973970413208,0.6688759922981262,1.0538417100906372,42.0
0.292,0.0529831163585186,-0.3147241771221161,0.02700703963637352,42.0
0.294,-1.1995097398757935,-1.2639185190200806,0.8714553117752075,42.0
0.296,1.256882905960083,0.06783472746610641,0.674327552318573,42.0
0.298,0.7379973530769348,-1.6188952922821045,0.1046653538942337,42.0
0.3,-0.8193511962890625,-1.2329871654510498,-0.7769096493721008,42.0
0.302,1.1154171228408813,-1.2998998165130615,-0.44301825761795044,42.0
0.304,-0.39238467812538147,0.3170888125896454,-0.8307684063911438,42.0
0.306,0.6007120013237,0.8961441516876221,0.04099973291158676,42.0
0.308,0.04437381029129028,-0.6765471696853638,1.0316041707992554,42.0
0.31,0.6121053695678711,0.7609620094299316,-0.3620302379131317,42.0
0.312,0.620663046836853,-0.16965609788894653,0.882443368434906,42.0
0.314,-0.29770627617836,0.0008655274286866188,-0.5854043960571289,42.0
0.316,0.8935768604278564,0.3836284875869751,-0.1322498470544815,42.0
0.318,0.5924063920974731,-2.331087589263916,-0.9865777492523193,42.0
0.32,0.8130772113800049,1.4968676567077637,0.10283903777599335,42.0
0.322,0.10538429021835327,0.592511773109436,2.00248122215271,42.0
0.324,0.8628800511360168,1.2709649801254272,0.3495532274246216,42.0
0.326,-1.7596657276153564,-0.9301443099975586,-0.8420519232749939,42.0
0.328,-0.032442010939121246,-0.5571675896644592,-0.5462539792060852,42.0
0.33,1.2206004858016968,0.9600646495819092,-0.032012876123189926,42.0
0.332,-0.5677120685577393,1.203721046447754,1.3170099258422852,42.0
0.334,-0.44668999314308167,-0.2397737056016922,-0.4110751450061798,42.0
0.336,0.3096660077571869,0.34963083267211914,0.08847568929195404,42.0
0.338,0.7552144527435303,0.19159023463726044,-0.025062359869480133,42.0
0.34,-0.772553563117981,-0.23453597724437714,0.17400828003883362,42.0
0.342,0.535359799861908,0.4566526710987091,0.5214546918869019,42.0
0.344,0.5671477913856506,-0.7776724696159363,0.3512103855609894,42.0
0.346,-0.01551231648772955,-0.6568849682807922,-0.948896586894989,42.0
0.348,-0.15904296934604645,1.004170536994934,-0.49551790952682495,42.0
0.35,-0.2908981144428253,0.19543170928955078,1.519274115562439,42.0
0.352,-0.5300338268280029,-0.058165207505226135,2.475724935531616,42.0
0.354,0.2666589617729187,0.24889686703681946,-0.16031885147094727,42.0
0.356,-0.6940594911575317,0.08001401275396347,0.2846280634403229,42.0
0.358,0.6295088529586792,-1.3539963960647583,1.6441351175308228,42.0
0.36,-0.7477769255638123,0.2921428382396698,0.18581801652908325,42.0
0.362,0.6530781984329224,1.3411071300506592,0.4651115834712982,42.0
0.364,1.5561949014663696,-0.5302420854568481,1.2857322692871094,42.0
0.366,0.5520908832550049,-1.2885276079177856,-1.2276251316070557,42.0
0.368,-0.003775328164920211,0.7640637755393982,-1.8170636892318726,42.0
0.37,-0.017688879743218422,-0.033122237771749496,-0.18818514049053192,42.0
0.372,0.8197062015533447,0.6602245569229126,-0.36354073882102966,42.0
0.374,0.7101795673370361,-0.2101166695356369,1.903437614440918,42.0
0.376,-0.4701329171657562,2.353229284286499,0.20692475140094757,42.0
0.378,-0.25745806097984314,-0.2892201542854309,-0.5441634654998779,42.0
0.38,-0.5055846571922302,1.9243167638778687,-1.6435402631759644,42.0
0.382,1.770555019378662,1.2713212966918945,1.1161879301071167,42.0
0.384,-0.16387487947940826,-0.3990679681301117,-0.11460529267787933,42.0
0.386,0.9533278942108154,0.4676574766635895,-0.334087997674942,42.0
0.388,0.4863739013671875,-1.367705225944519,0.08506612479686737,42.0
0.39,0.2927015423774719,-1.6781641244888306,0.7349164485931396,42.0
0.392,-0.06675999611616135,0.9047164916992188,-1.2010316848754883,42.0
0.394,0.47280052304267883,1.4566398859024048,0.3134477734565735,42.0
0.396,0.532804548740387,0.7235792875289917,-0.500864565372467,42.0
0.398,-1.0131328105926514,0.2710096538066864,0.3590736985206604,42.0
0.4,-0.43245214223861694,-0.21281442046165466,2.139049768447876,42.0
0.402,0.5269776582717896,0.20819500088691711,-1.308241844177246,42.0
0.404,0.3829723298549652,-0.21676945686340332,0.4012974500656128,42.0
0.406,0.15508069097995758,-0.42060092091560364,0.9802728295326233,42.0
0.408,1.037095069885254,-0.7227041721343994,-0.18721964955329895,42.0
0.41,0.5263957381248474,0.9354824423789978,-0.5955272912979126,42.0
0.412,-1.8955813646316528,1.0495015382766724,1.0713677406311035,42.0
0.414,1.497310996055603,0.46231207251548767,-0.004002263303846121,42.0
0.416,-1.6419538259506226,-0.05263818800449371,-0.692523717880249,42.0
0.418,2.4317009449005127,0.19051377475261688,-1.4491256475448608,42.0
0.42,-1.055257797241211,0.46864640712738037,-0.9024857878684998,42.0
0.422,-1.0640192031860352,-0.6208484768867493,-0.4042853116989136,42.0
0.424,1.4059410095214844,0.98058021068573,2.3520238399505615,42.0
0.426,-0.0613398551940918,0.05872543156147003,-0.03685496374964714,42.0
0.428,-0.8119021058082581,-0.32498887181282043,-0.26565662026405334,42.0
0.43,-0.5623406767845154,-0.6195468902587891,-0.4428955018520355,42.0
0.432,0.1008470430970192,-0.13455940783023834,0.1857168823480606,42.0
0.434,0.8940449953079224,-1.2018355131149292,-0.18780633807182312,42.0
0.436,-1.1356704235076904,-0.3240531086921692,-0.8376147747039795,42.0
0.438,0.01995144784450531,-0.03162776678800583,-0.7866875529289246,42.0
0.44,1.1204094886779785,-1.1234493255615234,-0.38582372665405273,42.0
0.442,-0.3062826693058014,0.16340182721614838,0.052982158958911896,42.0
0.444,-0.0746721476316452,-1.7059812545776367,0.7976473569869995,42.0
0.446,1.7247787714004517,0.9874253869056702,-1.0498321056365967,42.0
0.448,-0.3968402147293091,-0.8649327158927917,-0.07285933196544647,42.0
0.45,-0.847017765045166,-1.4319672584533691,0.05346862971782684,42.0
0.452,-0.6133008599281311,1.8163777589797974,0.22527147829532623,42.0
0.454,-0.3712189793586731,0.8540849089622498,-0.8127782344818115,42.0
0.456,2.7004153728485107,1.275382399559021,-1.487322211265564,42.0
0.458,0.5001519322395325,-0.19202259182929993,1.0752217769622803,42.0
0.46,-0.4234344959259033,1.614111304283142,-0.9874711632728577,42.0
0.462,-0.4053065776824951,0.4695102572441101,0.49717921018600464,42.0
0.464,-0.547200620174408,0.0860416367650032,0.44980865716934204,42.0
0.466,2.370070695877075,0.33536115288734436,0.6219945549964905,42.0
0.468,-0.16226808726787567,0.02674504555761814,-0.28127938508987427,42.0
0.47,-1.7094587087631226,-1.0619593858718872,-0.004914283752441406,42.0
0.472,-2.132089138031006,-1.2044339179992676,-1.7651315927505493,42.0
0.474,0.43985942006111145,0.6525385975837708,0.3476938009262085,42.0
0.476,-1.4341195821762085,-0.4518996477127075,-0.04947659745812416,42.0
0.478,-1.4569745063781738,1.717251181602478,1.6856324672698975,42.0
0.48,0.679544985294342,-0.9093348979949951,-1.5248563289642334,42.0
0.482,0.503868818283081,-0.3590957820415497,0.42292213439941406,42.0
0.484,-0.7621981501579285,-0.20001345872879028,2.0114541053771973,42.0
0.486,-0.8941377401351929,0.0708543211221695,-0.29348668456077576,42.0
0.488,-0.056090906262397766,-0.1210731640458107,0.16110669076442719,42.0
0.49,-0.7002893686294556,0.18576942384243011,0.7716678380966187,42.0
0.492,-0.7904009222984314,-0.3527669906616211,-0.7910571098327637,42.0
0.494,2.07987380027771,-0.2725670337677002,0.31174129247665405,42.0
0.496,-0.9674762487411499,-0.048947807401418686,-0.26443952322006226,42.0
0.498,-0.22964081168174744,0.9654005765914917,0.18608902394771576,42.0
0.5,0.6982983350753784,0.22480306029319763,0.6004994511604309,42.0
0.502,-2.5388758182525635,0.01182621531188488,0.43441495299339294,42.0
0.504,-1.3675658702850342,-0.5298824310302734,0.5086316466331482,42.0
0.506,3.105721950531006,1.0984444618225098,-1.095509648323059,42.0
0.508,-1.2416356801986694,0.9139856100082397,1.3661980628967285,42.0
0.51,1.86115562915802,0.04619595780968666,1.3137513399124146,42.0
0.512,0.35476168990135193,-0.19242428243160248,0.22004732489585876,42.0
0.514,1.314990758895874,-0.9714803695678711,-1.8450106382369995,42.0
0.516,-0.022643975913524628,0.5763698220252991,-1.1022309064865112,42.0
0.518,1.1434365510940552,-0.06270094960927963,0.786072313785553,42.0
0.52,-0.7552937865257263,1.4571806192398071,-1.1840202808380127,42.0
0.522,-0.7786058783531189,-0.634232223033905,-0.4043366312980652,42.0
0.524,-0.23229020833969116,0.5410594940185547,0.5258634686470032,42.0
0.526,-0.23492681980133057,0.8042970299720764,0.3586913049221039,42.0
0.528,0.29065269231796265,1.267504096031189,-0.8590319752693176,42.0
0.53,-0.8673353791236877,1.528889536857605,-0.8772298097610474,42.0
0.532,-0.09285265952348709,-0.7925112247467041,0.37327080965042114,42.0
0.534,0.6760430932044983,-1.1658477783203125,0.9708789587020874,42.0
0.536,1.87312912940979,-0.9610581994056702,0.23440119624137878,42.0
0.538,-0.6885281205177307,1.978308081626892,0.43686437606811523,42.0
0.54,-1.0436089038848877,0.04657388851046562,0.10380461812019348,42.0
0.542,-0.24293604493141174,-0.6933076977729797,-0.30640724301338196,42.0
0.544,1.0581661462783813,0.3192938268184662,-1.7405493259429932,42.0
0.546,-0.9432348608970642,0.8260464668273926,0.9150515794754028,42.0
0.548,-0.58245450258255,-0.5334082841873169,-0.9780919551849365,42.0
0.55,-0.14166904985904694,-1.056416630744934,1.4486639499664307,42.0
0.552,0.6018327474594116,0.5532188415527344,0.49984386563301086,42.0
0.554,0.177774578332901,1.363497018814087,0.7507333159446716,42.0
0.556,0.2555232346057892,0.5450847744941711,0.14671210944652557,42.0
0.558,-1.593897819519043,-0.42479515075683594,-1.2382404804229736,42.0
0.56,-0.3045540153980255,-0.5334136486053467,1.644374132156372,42.0
0.562,-0.10218244045972824,-0.5819491147994995,-0.07931988686323166,42.0
0.564,-0.46354514360427856,-0.1707184910774231,0.9560846090316772,42.0
0.566,-0.9075185060501099,-0.7464026808738708,-0.9078479409217834,42.0
0.568,0.6578168272972107,-2.0485715866088867,-0.994686484336853,42.0
0.57,-0.5012308955192566,-0.06982771307229996,0.12380240112543106,42.0
0.572,0.23686456680297852,-0.46639642119407654,-1.0424317121505737,42.0
0.574,0.33002033829689026,-0.4537990987300873,-0.6686329245567322,42.0
0.576,-0.024287017062306404,0.18391886353492737,0.10650920867919922,42.0
0.578,-1.8173716068267822,-1.7763264179229736,-0.2553843557834625,42.0
0.58,0.3609955310821533,-1.3235045671463013,0.29248228669166565,42.0
0.582,0.3706393539905548,-0.9200496077537537,-0.6759346723556519,42.0
0.584,-0.3725995421409607,2.4913222789764404,-0.3334042727947235,42.0
0.586,0.9059513807296753,0.9712859392166138,0.6297038793563843,42.0
0.588,-1.595846176147461,0.9406105279922485,-0.7701848149299622,42.0
0.59,0.44110217690467834,0.1322350949048996,1.490729570388794,42.0
0.592,-0.19469131529331207,0.026339536532759666,-1.5194509029388428,42.0
0.594,0.11397068202495575,-1.3408902883529663,-0.9060441851615906,42.0
0.596,0.5895262360572815,-0.40123429894447327,-0.3822689354419708,42.0
0.598,0.7232941389083862,0.26052945852279663,0.0687568187713623,42.0
0.6,1.6574885845184326,1.0677586793899536,0.3497958183288574,42.0
0.602,-0.3743255138397217,-1.1367074251174927,-1.002486228942871,42.0
0.604,-0.4663820266723633,-1.2018569707870483,0.08140862733125687,42.0
0.606,-0.7306398749351501,0.8696611523628235,0.7599338889122009,42.0
0.608,-0.9473626613616943,-0.6518750190734863,-0.3999629020690918,42.0
0.61,-0.2359190136194229,0.158736914396286,1.8217636346817017,42.0
0.612,-0.03133312612771988,-1.4650602340698242,-0.8370288610458374,42.0
0.614,2.7778613567352295,-0.38511401414871216,-0.5120964050292969,42.0
0.616,-0.9459357261657715,0.8612545728683472,1.6759040355682373,42.0
0.618,-2.600438117980957,-1.130729079246521,-0.21124130487442017,42.0
0.62,-2.009744882583618,1.9002819061279297,0.44601261615753174,42.0
0.622,-0.27678751945495605,-0.24049808084964752,-0.3562145531177521,42.0
0.624,1.1745071411132812,0.38028180599212646,0.7368783950805664,42.0
0.626,-0.0803229883313179,-0.9274583458900452,0.39934685826301575,42.0
0.628,0.06907330453395844,-1.1002981662750244,0.0052941362373530865,42.0
0.63,1.7068111896514893,1.0438014268875122,-0.1916438341140747,42.0
0.632,0.473842054605484,0.701029360294342,-1.226090669631958,42.0
0.634,0.3895764946937561,0.23981983959674835,-1.1536542177200317,42.0
0.636,-0.6536574959754944,1.166865587234497,-0.6861071586608887,42.0
0.638,-0.7023080587387085,-0.5612391233444214,-0.36639878153800964,42.0
0.64,1.5988152027130127,-0.10485188663005829,-0.4263766407966614,42.0
0.642,-0.6550924777984619,-3.150449514389038,1.3878695964813232,42.0
0.644,0.3528714179992676,2.3896443843841553,-0.591454803943634,42.0
0.646,1.4909552335739136,-0.6964318156242371,-0.18467561900615692,42.0
0.648,2.4487557411193848,0.6586728692054749,-1.5290645360946655,42.0
0.65,-0.1814771145582199,0.019555505365133286,-0.5704479217529297,42.0
0.652,-0.598320722579956,-0.12105462700128555,0.6588188409805298,42.0
0.654,0.35358455777168274,0.7087078094482422,-0.9233929514884949,42.0
0.656,1.1063892841339111,-0.16263225674629211,-0.3218095302581787,42.0
0.658,-0.5214608907699585,0.8241785168647766,-0.30311092734336853,42.0
0.66,-0.9137324094772339,-0.8036159873008728,-0.2407984733581543,42.0
0.662,-0.8214395642280579,-1.1624952554702759,0.14578945934772491,42.0
0.664,2.04396915435791,-1.0136196613311768,0.2033185511827469,42.0
0.666,0.7584042549133301,-0.9027336239814758,0.05960516631603241,42.0
0.668,-0.6373960375785828,0.3613429367542267,-1.2943977117538452,42.0
0.67,-1.6216380596160889,0.3457690179347992,-1.8056367635726929,42.0
0.672,-0.6269318461418152,0.6396264433860779,-0.78964763879776,42.0
0.674,-0.0855322927236557,0.31892913579940796,0.2952454686164856,42.0
0.676,-0.8968241810798645,0.5900548100471497,-0.22449974715709686,42.0
0.678,-0.11521387845277786,2.126293182373047,0.3746458888053894,42.0
0.68,0.07967162132263184,0.5133827924728394,0.3532674312591553,42.0
0.682,-0.06913062930107117,-1.4042879343032837,0.7804948687553406,42.0
0.684,0.3321755528450012,-0.6245489120483398,1.8957868814468384,42.0
0.686,-0.7139537930488586,0.10665268450975418,-1.5485060214996338,42.0
0.688,-0.8808504939079285,0.6050877571105957,-0.3024045526981354,42.0
0.69,0.7576102018356323,0.3380046784877777,-1.2919267416000366,42.0
0.692,-0.45104601979255676,0.5727543234825134,0.29561173915863037,42.0
0.694,-0.5204943418502808,-0.2531990706920624,0.3370407223701477,42.0
0.696,-1.3443690538406372,1.7266724109649658,-0.044715516269207,42.0
0.698,-0.5773816704750061,-0.061608944088220596,0.14237704873085022,42.0
0.7,1.504518985748291,-0.6048397421836853,1.0663188695907593,42.0
0.702,0.22754305601119995,-1.1669543981552124,-0.9879525303840637,42.0
0.704,-0.3527677655220032,0.74712073802948,1.041770339012146,42.0
0.706,0.4354765713214874,1.0174146890640259,1.3463313579559326,42.0
0.708,1.8052146434783936,-0.9016841650009155,-0.3797202706336975,42.0
0.71,-1.4280251264572144,1.4609711170196533,0.23599134385585785,42.0
0.712,3.8784942626953125,-2.1802549362182617,-1.068131923675537,42.0
0.714,-0.1065148264169693,-0.005296438466757536,-1.0558682680130005,42.0
0.716,-0.28561487793922424,0.7020586729049683,0.005386934615671635,42.0
0.718,-1.0878783464431763,-1.4796440601348877,1.5354055166244507,42.0
0.72,-0.43130627274513245,0.7156295776367188,-0.3505546450614929,42.0
0.722,-0.1728377789258957,-1.639553427696228,0.5255349278450012,42.0
0.724,-1.8708420991897583,0.4244758188724518,-0.8772954344749451,42.0
0.726,0.08856832981109619,0.1958940625190735,-0.5476884841918945,42.0
0.728,0.9999363422393799,1.3373677730560303,0.12760679423809052,42.0
0.73,-0.40630027651786804,0.5068415999412537,0.31488877534866333,42.0
0.732,1.2821904420852661,0.27521443367004395,-0.6030311584472656,42.0
0.734,-0.7563848495483398,0.7672314643859863,-1.2159111499786377,42.0
0.736,0.3466414213180542,2.3540403842926025,1.8381506204605103,42.0
0.738,1.0883843898773193,0.20848314464092255,-0.19941700994968414,42.0
0.74,1.2771612405776978,0.567936897277832,-1.0785454511642456,42.0
0.742,1.4397610425949097,1.1751970052719116,0.08699823915958405,42.0
0.744,0.021035367622971535,-0.03307310864329338,0.0074689676985144615,42.0
0.746,1.2726647853851318,1.4633172750473022,-1.5727885961532593,42.0
0.748,0.5886373519897461,-0.8799113631248474,2.4825279712677,42.0
0.75,0.8663733601570129,0.44979187846183777,-2.577397108078003,42.0
0.752,0.9153159260749817,1.3080118894577026,0.47319361567497253,42.0
0.754,0.5743581056594849,-0.42786705493927,-0.6124472618103027,42.0
0.756,-0.7614847421646118,1.4384230375289917,1.959296464920044,42.0
0.758,1.7513277530670166,1.352031946182251,-1.502651572227478,42.0
0.76,0.24788106977939606,-0.9412528276443481,0.9424369931221008,42.0
0.762,0.455030232667923,-0.5116724967956543,0.7406730055809021,42.0
0.764,-0.10812053829431534,-0.5901696085929871,0.15452708303928375,42.0
0.766,0.10014856606721878,-0.7105296850204468,-3.4398696422576904,42.0
0.768,0.6713539958000183,-1.184944748878479,1.843664288520813,42.0
0.77,-0.10739484429359436,1.1117453575134277,0.010518196038901806,42.0
