time_ms,C3,C4,Cz
0.43,-1.5146485567092896,0.5060887336730957,-2.1075921058654785
0.432,-0.10941053926944733,-0.0245658066123724,0.6298110485076904
0.434,0.6631301045417786,0.9553602933883667,-0.4913419187068939
0.436,-0.7096298933029175,-1.3800674676895142,1.8738696575164795
0.438,-0.5280393958091736,2.336597204208374,-1.8630478382110596
0.44,-1.0296813249588013,-1.4583203792572021,0.2954956591129303
0.442,0.1299036294221878,-1.433482050895691,0.1020563617348671
0.444,-1.5101268291473389,0.4202677309513092,0.0846237912774086
0.446,-0.173060804605484,-0.40510088205337524,1.8289823532104492
0.448,0.22082017362117767,0.8783776760101318,-0.4488033950328827
0.45,-0.5388014912605286,1.0008610486984253,-0.6593695282936096
0.452,-0.7771399617195129,-0.7684215307235718,-0.5081683993339539
0.454,0.7986502647399902,-1.2281641960144043,-0.42951470613479614
0.456,0.17670318484306335,-0.04743993282318115,1.25566828250885
0.458,-2.2816014289855957,0.2654246389865875,0.3950854241847992
0.46,1.4323004484176636,1.91237211227417,0.5165588855743408
0.462,-0.068462073802948,0.042712341994047165,-1.162652850151062
0.464,0.6490999460220337,0.13522842526435852,-0.31534266471862793
0.466,1.349389910697937,0.6876689195632935,-0.14505165815353394
0.468,0.9434804320335388,1.3176610469818115,2.033928871154785
0.47,-0.7587968707084656,-0.22087469696998596,-0.7753362655639648
0.472,-0.7008948922157288,0.03287646919488907,-0.024324191734194756
0.474,1.4559597969055176,0.9176046848297119,0.5327245593070984
0.476,-0.6017405986785889,-0.20211541652679443,-0.6939692497253418
0.478,-0.20843732357025146,-0.6383665204048157,-0.30642032623291016
0.48,-0.09129908680915833,-0.9030459523200989,1.291304588317871
0.482,0.42114296555519104,1.5094733238220215,-1.5778850317001343
0.484,-0.4000486731529236,0.9716951847076416,0.06051194295287132
0.486,0.9201672077178955,0.46326735615730286,0.5337125062942505
0.488,0.6682562232017517,-1.8334256410598755,-2.3714070320129395
0.49,1.7724535465240479,-0.09318027645349503,0.9101920127868652
0.492,-0.15514899790287018,-0.8944604396820068,-0.7874990701675415
0.494,0.41892561316490173,0.31639111042022705,-0.6712353825569153
0.496,-0.0036204447969794273,-0.7242350578308105,0.7344347834587097
0.498,-1.6325366497039795,-0.4194669723510742,-1.5552607774734497
0.5,-0.038070693612098694,0.03739305958151817,0.7604694962501526
0.502,-0.2729436457157135,-1.3122339248657227,1.458081603050232
0.504,-0.7848324179649353,0.0651184618473053,-0.056175120174884796
0.506,1.567635178565979,0.07266660779714584,0.4952056407928467
0.508,0.34899285435676575,1.0106569528579712,-0.2008502334356308
0.51,-2.1135685443878174,0.6568439602851868,-1.9008126258850098
0.512,0.34208640456199646,0.7386544346809387,1.5995726585388184
0.514,-0.8227318525314331,0.9285316467285156,0.7267710566520691
0.516,1.0988911390304565,-0.5247349739074707,-0.7573646903038025
0.518,-1.0129151344299316,-0.6043663620948792,0.22066718339920044
0.52,1.5990934371948242,1.5721176862716675,-0.36983591318130493
0.522,-1.4042125940322876,-2.003335475921631,-0.5073838233947754
0.524,1.5269697904586792,1.43800950050354,0.4133622646331787
0.526,1.7280629873275757,-0.11922172456979752,0.778205931186676
0.528,-0.6431588530540466,-0.2784947156906128,-0.4006904661655426
0.53,0.3448631167411804,-0.39219221472740173,0.39273399114608765
0.532,1.0613688230514526,-0.30176520347595215,-0.5235273241996765
0.534,-0.3873315155506134,-0.13022258877754211,0.37856748700141907
0.536,0.2660151720046997,0.4044502079486847,-0.5697309374809265
0.538,-1.4327548742294312,-0.761102020740509,0.5560017228126526
0.54,1.3628973960876465,-1.1122173070907593,-1.8171132802963257
0.542,0.6810153126716614,-0.26956069469451904,-1.5068037509918213
0.544,-0.057647258043289185,0.4957887828350067,0.34237879514694214
0.546,-0.3475174605846405,1.1602965593338013,-0.24603797495365143
0.548,1.351406455039978,-0.2604522705078125,-0.39889511466026306
0.55,1.5417405366897583,-0.7342463135719299,0.8066420555114746
0.552,-1.990129828453064,1.25710129737854,-1.1340042352676392
0.554,0.6917173862457275,-0.593731701374054,-1.8769986629486084
0.556,-0.12685540318489075,-0.7625676393508911,0.3327721357345581
0.558,0.8407101035118103,1.1970303058624268,-0.6415025591850281
0.56,-0.06365842372179031,0.5296701788902283,-1.3606618642807007
0.562,-0.6456850171089172,-0.09107848256826401,1.2825944423675537
0.564,1.05838143825531,-0.535626232624054,0.6214291453361511
0.566,-0.2769918739795685,-1.0384371280670166,0.6398621201515198
0.568,-0.6196471452713013,-0.011548367328941822,-0.53761225938797
0.57,-0.24692270159721375,0.6492263078689575,1.0891553163528442
0.572,-1.4252302646636963,-1.1252777576446533,-0.9989290833473206
0.574,-0.08694475144147873,0.9433773756027222,0.5499480962753296
0.576,-1.166786789894104,-0.9813272356987,0.6849982738494873
0.578,-0.6632309556007385,-0.6183860301971436,0.08050727844238281
0.58,1.564393401145935,-0.9231826066970825,0.6474699974060059
0.582,0.1441325545310974,1.2383036613464355,-0.30479133129119873
0.584,1.0973552465438843,0.11479533463716507,0.3760843873023987
0.586,1.2055691480636597,1.172202706336975,-0.42221587896347046
0.588,0.018599381670355797,-0.9342606067657471,-0.8388968706130981
0.59,0.4703272581100464,0.8124539256095886,-1.1530340909957886
0.592,-0.2831200361251831,-0.7705746293067932,-0.08950953185558319
0.594,0.39116331934928894,-2.0035064220428467,-1.814354419708252
0.596,-1.8713510036468506,0.3263629972934723,2.17112398147583
0.598,-2.1414308547973633,0.7021875381469727,0.755867063999176
0.6,-1.3644633293151855,0.7641254663467407,-1.182122826576233
0.602,0.6028014421463013,0.17078667879104614,0.15651732683181763
0.604,0.6339433789253235,0.7838186025619507,0.11945561319589615
0.606,1.2071747779846191,1.335373878479004,0.09744402021169662
0.608,-0.02393636666238308,-0.2442053258419037,0.06989355385303497
0.61,-1.7738111019134521,0.5995450019836426,-0.009928653948009014
0.612,0.45405200123786926,0.1827412098646164,0.48900529742240906
0.614,-0.8720523118972778,1.389696478843689,1.350502848625183
0.616,-0.11586807668209076,0.6553954482078552,-1.668885350227356
0.618,-0.04252482205629349,-0.301798015832901,-0.6339325308799744
0.62,0.043023258447647095,0.987342894077301,1.780012607574463
0.622,0.7034151554107666,0.8157200813293457,-0.5676640868186951
0.624,0.3878483176231384,-1.1690255403518677,0.5076271295547485
0.626,0.8171792030334473,0.0372086763381958,0.4144706726074219
0.628,-0.07487335056066513,-0.16280503571033478,-0.6822219491004944
0.63,1.5444201231002808,-0.6028618812561035,-0.7400421500205994
0.632,-1.124541163444519,-0.15364545583724976,2.657252788543701
0.634,-1.9948827028274536,0.13542884588241577,1.052926778793335
0.636,0.9785945415496826,1.304580807685852,-3.407200336456299
0.638,0.11755336076021194,-1.6049391031265259,0.4094024896621704
0.64,0.5783787369728088,0.1352481096982956,0.37304821610450745
0.642,-2.209249973297119,-0.38246798515319824,-0.08013613522052765
0.644,0.05922874063253403,-0.8467392325401306,-0.4376121461391449
0.646,0.06310460716485977,-1.2910906076431274,1.283664584159851
0.648,0.5994420647621155,-0.2496396154165268,0.7880386114120483
0.65,0.6498736143112183,-1.4478709697723389,0.9524142742156982
0.652,0.6679657697677612,2.261032819747925,0.7946958541870117
0.654,-1.12247633934021,-0.723655104637146,-0.6982468366622925
0.656,-0.7639603614807129,-1.3195915222167969,0.29771679639816284
0.658,-0.7896527647972107,-1.9343866109848022,0.49655789136886597
0.66,-1.3093124628067017,0.790244996547699,0.6623590588569641
0.662,0.22633296251296997,1.1023938655853271,0.9603073596954346
0.664,0.12603728473186493,-0.3978320360183716,-0.3984937369823456
0.666,-0.49867674708366394,0.7033655047416687,0.39002832770347595
0.668,0.6418319940567017,-0.8721383810043335,-1.2938406467437744
0.67,-1.9038268327713013,0.1047089546918869,-0.31733831763267517
0.672,0.35486412048339844,1.344161868095398,2.268710136413574
0.674,0.292390376329422,0.48585599660873413,1.0083118677139282
0.676,-0.02682317979633808,0.017088018357753754,1.6962732076644897
0.678,0.19879010319709778,-0.9014745354652405,0.5295166373252869
0.68,-0.07535422593355179,-0.23986414074897766,0.15294678509235382
0.682,2.6105077266693115,1.8804423809051514,0.24158130586147308
0.684,0.7637304067611694,-0.07507554441690445,1.739768624305725
0.686,0.7700486779212952,-0.8448420763015747,0.6172504425048828
0.688,0.6200664043426514,-0.04295684024691582,0.34185710549354553
0.69,1.930710792541504,0.6283649802207947,-0.708323061466217
0.692,0.4660095274448395,1.5604941844940186,-1.2013412714004517
0.694,-1.2798296213150024,0.7881415486335754,0.5469551682472229
0.696,-0.32123130559921265,0.9235720038414001,1.3574963808059692
0.698,0.015774231404066086,-1.9466487169265747,-0.7455931305885315
0.7,1.3272069692611694,-0.26054060459136963,0.37834057211875916
0.702,0.3509877324104309,-0.8356219530105591,-0.5068073272705078
0.704,0.43174678087234497,0.3500617444515228,0.26382389664649963
0.706,-2.0886406898498535,0.6061590313911438,1.3644922971725464
0.708,0.6501795053482056,0.5469495058059692,-1.2195252180099487
0.71,-0.06829527765512466,1.5579352378845215,2.5676562786102295
0.712,0.8248113393783569,1.8202269077301025,0.9010858535766602
0.714,-0.5301538109779358,-0.6247121691703796,1.3354228734970093
0.716,0.5078424215316772,0.08166860789060593,-0.5274009704589844
0.718,-1.5545936822891235,-0.779879629611969,0.5063744783401489
0.72,1.8144103288650513,2.000084638595581,1.790496826171875
0.722,0.8287496566772461,-1.7400234937667847,-1.5937273502349854
0.724,-1.1515233516693115,-0.3366769552230835,0.22417651116847992
0.726,-1.3515517711639404,0.08571676164865494,-0.15571328997612
0.728,0.3017696738243103,-0.9713723659515381,1.1217817068099976
0.73,0.20762822031974792,0.2323930710554123,-0.6018545627593994
0.732,0.34387534856796265,0.7561344504356384,-0.09068099409341812
0.734,-0.8243205547332764,0.4275464713573456,0.7962332367897034
0.736,0.12233161926269531,-1.2229629755020142,2.7348484992980957
0.738,0.7169857025146484,-0.7356067299842834,-0.5369209051132202
0.74,-0.37990233302116394,-0.7989255785942078,-0.8496878147125244
0.742,0.37329500913619995,-1.2502950429916382,-1.938738465309143
0.744,0.5936434864997864,0.8586318492889404,-0.6810739636421204
0.746,0.9943571090698242,-1.125702977180481,-0.04923686012625694
0.748,2.031935930252075,0.10348103940486908,0.7111948132514954
0.75,-1.0084869861602783,-0.24564917385578156,-0.026147719472646713
0.752,0.9735981822013855,1.9293407201766968,0.18130329251289368
0.754,-0.07149334996938705,1.0255438089370728,-1.4325865507125854
0.756,0.8370486497879028,1.234595775604248,0.5150219202041626
0.758,0.9760705828666687,-0.8091456890106201,-1.768632173538208
0.76,0.9409062266349792,1.1576176881790161,1.079116940498352
0.762,-0.8735913634300232,0.38111937046051025,0.09969818592071533
0.764,0.27438443899154663,0.136323019862175,0.6502802968025208
0.766,0.17411722242832184,0.4498254954814911,-0.04679245501756668
0.768,0.8360894918441772,0.2306901514530182,-0.6127043962478638
0.77,-1.30330228805542,0.4516713321208954,0.6611233353614807
0.772,0.949865460395813,0.7984656691551208,0.75681072473526
0.774,-1.1792680025100708,0.9571956396102905,1.080026626586914
0.776,1.2153820991516113,-0.30158308148384094,1.6424500942230225
0.778,1.3076263666152954,0.0723978579044342,-0.4402528703212738
0.78,0.18986475467681885,-0.8746418952941895,2.2112576961517334
0.782,0.7678349614143372,1.382547378540039,-0.042234644293785095
0.784,0.09484527260065079,-1.709370732307434,1.824035406112671
0.786,0.014840793795883656,1.509284257888794,0.18119977414608002
0.788,2.8466169834136963,0.014813517220318317,-1.9611554145812988
0.79,0.13135385513305664,-0.6184149980545044,0.9064837694168091
0.792,1.9774529933929443,0.44773411750793457,1.2514954805374146
0.794,-0.3897743821144104,-0.9107562899589539,-0.5250917673110962
0.796,0.35100680589675903,-1.267935872077942,-0.6407396793365479
0.798,0.17917896807193756,0.8383278846740723,1.5672050714492798
0.8,1.3905127048492432,1.3547303676605225,-0.11927879601716995
0.802,-1.0022356510162354,-1.3979648351669312,-0.4491770267486572
0.804,-0.130110502243042,-0.2559223473072052,-0.7881402373313904
0.806,0.10511451959609985,0.4058896601200104,-0.8342990279197693
0.808,0.7875545620918274,-0.21798893809318542,-1.3336846828460693
0.81,-0.7639775276184082,0.13459013402462006,-1.6636223793029785
0.812,0.014224198646843433,0.8203389644622803,-0.6685304641723633
0.814,-0.7400601506233215,0.009330402128398418,-0.4347991347312927
0.816,-0.836418867111206,-1.8139549493789673,1.719001054763794
0.818,-0.6483027935028076,0.04839343577623367,-2.2917227745056152
0.82,-0.2023116499185562,1.5243781805038452,-1.1645563840866089
0.822,0.7824094295501709,-0.3709608018398285,0.4295511543750763
0.824,-0.14421148598194122,-1.8332043886184692,0.4809485077857971
0.826,0.5183097720146179,1.343856930732727,-0.6224601864814758
0.828,-0.8258904814720154,-0.8292911052703857,0.530022382736206
0.83,0.3770866096019745,-0.010923143476247787,0.4416377544403076
0.832,0.05599858984351158,-1.716708779335022,3.270986795425415
0.834,-0.965959370136261,0.5147918462753296,-0.25874006748199463
0.836,0.43380945920944214,-0.06861430406570435,-0.6919243335723877
0.838,2.0275518894195557,0.05692075565457344,0.4579800069332123
0.84,0.4641318619251251,0.5137513279914856,0.3112962543964386
0.842,-1.0982041358947754,-0.570133626461029,0.6308364272117615
0.844,1.316597819328308,-0.11746404320001602,1.1474990844726562
0.846,-0.3430195748806,-0.8409982919692993,-0.48815226554870605
0.848,-1.36506986618042,1.4582347869873047,0.19608289003372192
0.85,0.7457968592643738,-0.9485163688659668,-1.6435246467590332
0.852,0.5817151665687561,-0.6369648575782776,0.35080257058143616
0.854,-0.0580642931163311,1.0347321033477783,0.07725698500871658
0.856,-0.41236916184425354,1.2375633716583252,-0.18356667459011078
0.858,0.9895263910293579,-0.8571634292602539,-1.312891960144043
0.86,-0.4471762776374817,0.9792369604110718,0.8267018795013428
0.862,0.5123130679130554,0.5399925112724304,1.2117995023727417
0.864,-0.66793292760849,0.39930078387260437,0.6704645752906799
0.866,-1.7154359817504883,1.333495020866394,1.2732515335083008
0.868,0.3114856481552124,-0.8149921298027039,-0.5803298354148865
0.87,-0.13131286203861237,0.649507462978363,0.05532389506697655
